,Model,Prediction_Time,Size
0,AdaBoost,0.039885520935058594,69852
1,Decision Tree,0.005059719085693359,41099
2,Gaussian Naive Bayes,0.0196683406829834,93444
3,Nearest Neighbors,0.08843469619750977,36175932
4,Neural Network,0.009693622589111328,3693469
5,Quadratic Discriminant Analysis,0.06224775314331055,22894789
6,Random Forest,0.045722007751464844,3946745
7,Support Vector Machine,0.22500276565551758,6170602
