,Model,Prediction_Time,Size
0,AdaBoost,0.008754253387451172,76202
1,Decision Tree,0.0035963058471679688,35203
2,Gaussian Naive Bayes,0.004744529724121094,148060
3,Nearest Neighbors,0.005971670150756836,1214201
4,Neural Network,0.004053831100463867,3322083
5,Quadratic Discriminant Analysis,0.0051076412200927734,1274162
6,Random Forest,0.009797811508178711,629976
7,Support Vector Machine,0.004606962203979492,855924
