,Model,Prediction_Time,Size
121,Gaussian Naive Bayes,0.003832101821899414,49674
122,Gaussian Naive Bayes,0.0038957595825195312,49674
123,Gaussian Naive Bayes,0.0038182735443115234,49674
124,Gaussian Naive Bayes,0.0038983821868896484,49674
125,Gaussian Naive Bayes,0.003809213638305664,49674
126,Gaussian Naive Bayes,0.0038475990295410156,49674
127,Gaussian Naive Bayes,0.0037708282470703125,49674
128,Gaussian Naive Bayes,0.003765583038330078,49674
129,Gaussian Naive Bayes,0.0038423538208007812,49674
130,Gaussian Naive Bayes,0.0037984848022460938,49674
131,Gaussian Naive Bayes,0.0037975311279296875,49674
132,Nearest Neighbors,0.007749319076538086,426495
133,Nearest Neighbors,0.007188081741333008,426495
134,Nearest Neighbors,0.0073473453521728516,426495
135,Nearest Neighbors,0.007050275802612305,426495
136,Nearest Neighbors,0.005598783493041992,426495
137,Nearest Neighbors,0.00519871711730957,426496
138,Nearest Neighbors,0.005551815032958984,426495
139,Nearest Neighbors,0.005558967590332031,426495
140,Nearest Neighbors,0.005590200424194336,426495
141,Nearest Neighbors,0.007122993469238281,426495
142,Nearest Neighbors,0.006819725036621094,426496
143,Nearest Neighbors,0.0089111328125,531135
144,Nearest Neighbors,0.007120847702026367,531135
145,Nearest Neighbors,0.005755186080932617,531135
146,Nearest Neighbors,0.007185697555541992,531135
147,Nearest Neighbors,0.007251739501953125,531135
148,Nearest Neighbors,0.007287740707397461,531135
149,Nearest Neighbors,0.00719904899597168,531135
150,Nearest Neighbors,0.005738735198974609,531135
151,Nearest Neighbors,0.0053558349609375,531136
152,Nearest Neighbors,0.007256746292114258,531135
153,Nearest Neighbors,0.005658149719238281,531135
154,Nearest Neighbors,0.00589442253112793,698559
155,Nearest Neighbors,0.0058689117431640625,698559
156,Nearest Neighbors,0.00592350959777832,698559
157,Nearest Neighbors,0.007537126541137695,698559
158,Nearest Neighbors,0.007474422454833984,698559
159,Nearest Neighbors,0.006888628005981445,698560
160,Nearest Neighbors,0.005818605422973633,698559
161,Nearest Neighbors,0.005908012390136719,698559
162,Nearest Neighbors,0.0058820247650146484,698559
163,Nearest Neighbors,0.005966901779174805,698559
164,Nearest Neighbors,0.007469654083251953,698559
165,Nearest Neighbors,0.008058547973632812,1033407
166,Nearest Neighbors,0.006338357925415039,1033407
167,Nearest Neighbors,0.00640416145324707,1033407
168,Nearest Neighbors,0.007111549377441406,1033408
169,Nearest Neighbors,0.007992744445800781,1033407
170,Nearest Neighbors,0.007142543792724609,1033408
171,Nearest Neighbors,0.006175518035888672,1033407
172,Nearest Neighbors,0.0063364505767822266,1033407
173,Nearest Neighbors,0.00567317008972168,1033408
174,Nearest Neighbors,0.007924556732177734,1033407
175,Nearest Neighbors,0.008208990097045898,1033407
176,Neural Network,0.003782987594604492,2131137
177,Neural Network,0.003805398941040039,3181783
178,Neural Network,0.003734111785888672,1609783
179,Neural Network,0.0038251876831054688,3181783
180,Neural Network,0.0037584304809570312,1609783
181,Neural Network,0.0037682056427001953,1609783
182,Neural Network,0.0037708282470703125,1609057
183,Neural Network,0.0037622451782226562,3179482
184,Neural Network,0.003798961639404297,3181508
185,Neural Network,0.003734588623046875,2132587
186,Neural Network,0.0036802291870117188,1609783
187,Neural Network,0.0037529468536376953,1609783
188,Neural Network,0.003802776336669922,3181783
189,Neural Network,0.0038251876831054688,3181783
190,Neural Network,0.003780364990234375,3181783
191,Neural Network,0.0038394927978515625,3181783
192,Neural Network,0.003655672073364258,1609783
193,Neural Network,0.003659486770629883,823657
194,Neural Network,0.003792285919189453,3179557
195,Neural Network,0.0038034915924072266,3181133
196,Neural Network,0.003796815872192383,3179733
197,Neural Network,0.0036797523498535156,3180408
198,Neural Network,0.003879547119140625,3181783
199,Neural Network,0.004888057708740234,3181783
200,Neural Network,0.0037431716918945312,1609782
201,Neural Network,0.0038909912109375,3178082
202,Neural Network,0.0037627220153808594,1608908
203,Neural Network,0.003755807876586914,1609782
204,Neural Network,0.0037844181060791016,1609782
205,Neural Network,0.003917217254638672,3181783
206,Neural Network,0.003821849822998047,3181783
207,Neural Network,0.0038156509399414062,3181183
208,Neural Network,0.003843545913696289,3181783
209,Neural Network,0.0039033889770507812,3181783
210,Neural Network,0.003873109817504883,3181783
211,Neural Network,0.003792285919189453,1609782
212,Neural Network,0.003947019577026367,3181783
213,Neural Network,0.003960609436035156,3181783
214,Neural Network,0.003823518753051758,1609782
215,Neural Network,0.003900766372680664,3181783
216,Neural Network,0.003909587860107422,3181358
217,Neural Network,0.0039577484130859375,3181783
218,Neural Network,0.003925323486328125,3181783
219,Neural Network,0.003776073455810547,1607982
220,Quadratic Discriminant Analysis,0.005048990249633789,436965
221,Quadratic Discriminant Analysis,0.0038924217224121094,436965
222,Quadratic Discriminant Analysis,0.004929780960083008,436965
223,Quadratic Discriminant Analysis,0.003926753997802734,436965
224,Quadratic Discriminant Analysis,0.003928422927856445,436965
225,Quadratic Discriminant Analysis,0.0042531490325927734,436965
226,Quadratic Discriminant Analysis,0.004952430725097656,436965
227,Quadratic Discriminant Analysis,0.0038688182830810547,436965
228,Quadratic Discriminant Analysis,0.005015850067138672,436965
229,Quadratic Discriminant Analysis,0.0039157867431640625,436965
230,Quadratic Discriminant Analysis,0.005018711090087891,436965
231,Quadratic Discriminant Analysis,0.004009246826171875,541605
232,Quadratic Discriminant Analysis,0.004034757614135742,541605
233,Quadratic Discriminant Analysis,0.005063295364379883,541605
234,Quadratic Discriminant Analysis,0.004012584686279297,541605
235,Quadratic Discriminant Analysis,0.005064487457275391,541605
236,Quadratic Discriminant Analysis,0.005012989044189453,541605
237,Quadratic Discriminant Analysis,0.003938913345336914,541605
238,Quadratic Discriminant Analysis,0.004947662353515625,541605
239,Quadratic Discriminant Analysis,0.0039632320404052734,541605
240,Quadratic Discriminant Analysis,0.004007816314697266,541605
241,Quadratic Discriminant Analysis,0.005043506622314453,541605
242,Quadratic Discriminant Analysis,0.004076480865478516,709029
243,Quadratic Discriminant Analysis,0.004097938537597656,709029
244,Quadratic Discriminant Analysis,0.004050016403198242,709029
245,Quadratic Discriminant Analysis,0.0042650699615478516,709029
246,Quadratic Discriminant Analysis,0.004030466079711914,709029
247,Quadratic Discriminant Analysis,0.004059553146362305,709029
248,Quadratic Discriminant Analysis,0.0039691925048828125,709029
249,Quadratic Discriminant Analysis,0.005129337310791016,709029
250,Quadratic Discriminant Analysis,0.005144596099853516,709029
251,Quadratic Discriminant Analysis,0.005132436752319336,709029
252,Quadratic Discriminant Analysis,0.003994941711425781,709029
253,Quadratic Discriminant Analysis,0.0054035186767578125,1043877
254,Quadratic Discriminant Analysis,0.004208803176879883,1043877
255,Quadratic Discriminant Analysis,0.005394697189331055,1043877
256,Quadratic Discriminant Analysis,0.005404233932495117,1043877
257,Quadratic Discriminant Analysis,0.0042612552642822266,1043877
258,Quadratic Discriminant Analysis,0.005442380905151367,1043877
259,Quadratic Discriminant Analysis,0.005328655242919922,1043877
260,Quadratic Discriminant Analysis,0.0042231082916259766,1043877
261,Quadratic Discriminant Analysis,0.0042378902435302734,1043877
262,Quadratic Discriminant Analysis,0.004251956939697266,1043877
263,Quadratic Discriminant Analysis,0.004183530807495117,1043877
264,Random Forest,0.009147167205810547,152276
265,Random Forest,0.009076595306396484,117386
266,Random Forest,0.014488935470581055,258929
267,Random Forest,0.009038209915161133,136847
268,Random Forest,0.024987220764160156,498359
269,Random Forest,0.009064674377441406,140735
270,Random Forest,0.011060953140258789,104279
271,Random Forest,0.009244441986083984,114797
272,Random Forest,0.009104728698730469,139157
273,Random Forest,0.009042978286743164,120419
274,Random Forest,0.01993703842163086,300600
275,Random Forest,0.014267206192016602,291314
276,Random Forest,0.014292001724243164,224918
277,Random Forest,0.009088277816772461,155602
278,Random Forest,0.014485836029052734,267167
279,Random Forest,0.019750356674194336,434043
280,Random Forest,0.02041459083557129,375846
281,Random Forest,0.010265827178955078,120560
282,Random Forest,0.009424686431884766,117107
283,Random Forest,0.014498472213745117,280304
284,Random Forest,0.009004831314086914,140888
285,Random Forest,0.015010595321655273,220874
286,Random Forest,0.009287357330322266,170798
287,Random Forest,0.00912928581237793,135407
288,Random Forest,0.009519815444946289,175418
289,Random Forest,0.031205415725708008,712008
290,Random Forest,0.019829750061035156,478956
291,Random Forest,0.008941173553466797,159952
292,Random Forest,0.009109020233154297,129491
293,Random Forest,0.009001016616821289,122000
294,Random Forest,0.019852399826049805,439115
295,Random Forest,0.00916743278503418,143627
296,Random Forest,0.009060382843017578,137135
297,Random Forest,0.02007889747619629,471536
298,Random Forest,0.009089946746826172,145802
299,Random Forest,0.020023822784423828,565791
300,Random Forest,0.009206295013427734,177886
301,Random Forest,0.025412321090698242,704304
302,Random Forest,0.009228706359863281,161680
303,Random Forest,0.009156227111816406,134696
304,Random Forest,0.00899052619934082,125318
305,Random Forest,0.014605522155761719,346565
306,Random Forest,0.009135961532592773,154298
307,Random Forest,0.00919342041015625,139730
308,Support Vector Machine,0.0038042068481445312,265420
309,Support Vector Machine,0.003679990768432617,233956
310,Support Vector Machine,0.0037457942962646484,239200
311,Support Vector Machine,0.003659963607788086,176266
312,Support Vector Machine,0.0038492679595947266,249688
313,Support Vector Machine,0.003798246383666992,212980
314,Support Vector Machine,0.003710508346557617,129070
315,Support Vector Machine,0.0037157535552978516,129070
316,Support Vector Machine,0.0037927627563476562,228712
317,Support Vector Machine,0.0037431716918945312,155290
318,Support Vector Machine,0.0037245750427246094,150046
319,Support Vector Machine,0.003801584243774414,281152
320,Support Vector Machine,0.003821134567260742,239200
321,Support Vector Machine,0.0038416385650634766,244444
322,Support Vector Machine,0.0038595199584960938,228712
323,Support Vector Machine,0.0037229061126708984,270664
324,Support Vector Machine,0.0049092769622802734,223468
325,Support Vector Machine,0.003760814666748047,223468
326,Support Vector Machine,0.0037491321563720703,123826
327,Support Vector Machine,0.004116535186767578,254932
328,Support Vector Machine,0.0037767887115478516,207736
329,Support Vector Machine,0.003780364990234375,160534
330,Support Vector Machine,0.003923654556274414,281152
331,Support Vector Machine,0.005299806594848633,291640
332,Support Vector Machine,0.0039424896240234375,302128
333,Support Vector Machine,0.0038874149322509766,281152
334,Support Vector Machine,0.0039501190185546875,286396
335,Support Vector Machine,0.003863096237182617,265420
336,Support Vector Machine,0.0037755966186523438,244444
337,Support Vector Machine,0.0037262439727783203,108094
338,Support Vector Machine,0.003877401351928711,296884
339,Support Vector Machine,0.003872394561767578,197248
340,Support Vector Machine,0.0038270950317382812,212980
341,Support Vector Machine,0.00402069091796875,328348
342,Support Vector Machine,0.004406452178955078,260176
343,Support Vector Machine,0.00407099723815918,333592
344,Support Vector Machine,0.00406193733215332,328348
345,Support Vector Machine,0.004053592681884766,312616
346,Support Vector Machine,0.003936767578125,254932
347,Support Vector Machine,0.003904104232788086,223468
348,Support Vector Machine,0.0038733482360839844,113338
349,Support Vector Machine,0.004052877426147461,354568
350,Support Vector Machine,0.0038909912109375,207736
351,Support Vector Machine,0.003933429718017578,212980
