,Model,Prediction_Time,Size
0,AdaBoost,0.02003002166748047,69500
1,Decision Tree,0.004584550857543945,37102
2,Gaussian Naive Bayes,0.009018659591674805,92372
3,Nearest Neighbors,0.020438194274902344,16430868
4,Neural Network,0.0068399906158447266,3647766
5,Quadratic Discriminant Analysis,0.02792644500732422,16461021
6,Random Forest,0.013753175735473633,740418
7,Support Vector Machine,0.050820350646972656,3485790
