,Model,Prediction_Time,Size
0,AdaBoost,0.017667293548583984,65043
1,AdaBoost,0.03127002716064453,96502
2,AdaBoost,0.05668520927429199,159411
3,AdaBoost,0.042865753173828125,127952
4,AdaBoost,0.043524980545043945,127952
5,AdaBoost,0.06551718711853027,159411
6,AdaBoost,0.02014756202697754,65043
7,AdaBoost,0.03465914726257324,96502
8,AdaBoost,0.0642096996307373,159411
9,AdaBoost,0.034212350845336914,96502
10,AdaBoost,0.07804036140441895,159411
11,AdaBoost,0.023075103759765625,65043
12,AdaBoost,0.023143291473388672,65043
13,AdaBoost,0.06042671203613281,127952
14,AdaBoost,0.07957339286804199,159411
15,AdaBoost,0.08179378509521484,159411
16,AdaBoost,0.02344965934753418,65043
17,AdaBoost,0.023778915405273438,65043
18,AdaBoost,0.06080222129821777,127952
19,AdaBoost,0.08021974563598633,159411
20,Decision Tree,0.0044269561767578125,34568
21,Decision Tree,0.004371166229248047,34427
22,Decision Tree,0.0043811798095703125,34571
23,Decision Tree,0.004361867904663086,36158
24,Decision Tree,0.004424333572387695,35294
25,Decision Tree,0.004471540451049805,34715
26,Decision Tree,0.004572153091430664,34427
27,Decision Tree,0.004443645477294922,34715
28,Decision Tree,0.004452705383300781,35582
29,Decision Tree,0.0044558048248291016,35582
30,Decision Tree,0.00456690788269043,35579
31,Decision Tree,0.004528522491455078,34568
32,Decision Tree,0.0045375823974609375,34859
33,Decision Tree,0.004586696624755859,36155
34,Decision Tree,0.004544258117675781,35726
35,Decision Tree,0.004655599594116211,35579
36,Decision Tree,0.00458836555480957,34568
37,Decision Tree,0.004590511322021484,34859
38,Decision Tree,0.004553318023681641,36155
39,Decision Tree,0.00451207160949707,35726
40,Gaussian Naive Bayes,0.005995988845825195,57123
41,Gaussian Naive Bayes,0.005888700485229492,57123
42,Gaussian Naive Bayes,0.006033897399902344,57123
43,Gaussian Naive Bayes,0.005939483642578125,57123
44,Gaussian Naive Bayes,0.005866050720214844,57123
45,Gaussian Naive Bayes,0.006395578384399414,57123
46,Gaussian Naive Bayes,0.006413459777832031,57123
47,Gaussian Naive Bayes,0.006363630294799805,57123
48,Gaussian Naive Bayes,0.0063974857330322266,57123
49,Gaussian Naive Bayes,0.006348609924316406,57123
50,Gaussian Naive Bayes,0.007342100143432617,57123
51,Gaussian Naive Bayes,0.007389545440673828,57123
52,Gaussian Naive Bayes,0.0073089599609375,57123
53,Gaussian Naive Bayes,0.007380247116088867,57123
54,Gaussian Naive Bayes,0.00733494758605957,57123
55,Gaussian Naive Bayes,0.007423877716064453,57123
56,Gaussian Naive Bayes,0.0073506832122802734,57123
57,Gaussian Naive Bayes,0.007369279861450195,57123
58,Gaussian Naive Bayes,0.007402658462524414,57123
59,Gaussian Naive Bayes,0.0074083805084228516,57123
60,Nearest Neighbors,0.027395248413085938,14487771
61,Nearest Neighbors,0.027764558792114258,14487771
62,Nearest Neighbors,0.02797555923461914,14487772
63,Nearest Neighbors,0.03316164016723633,14487771
64,Nearest Neighbors,0.026427745819091797,14487771
65,Nearest Neighbors,0.03192734718322754,18104475
66,Nearest Neighbors,0.031136035919189453,18104475
67,Nearest Neighbors,0.024443387985229492,18104476
68,Nearest Neighbors,0.021604537963867188,18104476
69,Nearest Neighbors,0.03168177604675293,18104475
70,Nearest Neighbors,0.036414384841918945,24128284
71,Nearest Neighbors,0.06842827796936035,24128283
72,Nearest Neighbors,0.04730677604675293,24128283
73,Nearest Neighbors,0.03291678428649902,24128284
74,Nearest Neighbors,0.04865217208862305,24128283
75,Nearest Neighbors,0.032782793045043945,24128284
76,Nearest Neighbors,0.049223899841308594,24128283
77,Nearest Neighbors,0.049285173416137695,24128283
78,Nearest Neighbors,0.03865218162536621,24128284
79,Nearest Neighbors,0.04780864715576172,24128283
80,Neural Network,0.0064697265625,3671545
81,Neural Network,0.0064046382904052734,3672196
82,Neural Network,0.0063381195068359375,3673295
83,Neural Network,0.0063800811767578125,3671845
84,Neural Network,0.006002187728881836,3671571
85,Neural Network,0.005872488021850586,1856296
86,Neural Network,0.007793426513671875,3672071
87,Neural Network,0.006920814514160156,3673721
88,Neural Network,0.006940364837646484,3671846
89,Neural Network,0.006902456283569336,3672196
90,Neural Network,0.006356716156005859,1855670
91,Neural Network,0.006703853607177734,1855546
92,Neural Network,0.0076808929443359375,3673996
93,Neural Network,0.007991790771484375,3672246
94,Neural Network,0.007888078689575195,3675095
95,Neural Network,0.00637507438659668,1855670
96,Neural Network,0.006223917007446289,1855546
97,Neural Network,0.007683992385864258,3673996
98,Neural Network,0.007735252380371094,3672246
99,Neural Network,0.008176088333129883,3675095
100,Quadratic Discriminant Analysis,0.014689445495605469,9177634
101,Quadratic Discriminant Analysis,0.01456141471862793,9177634
102,Quadratic Discriminant Analysis,0.014474868774414062,9177634
103,Quadratic Discriminant Analysis,0.014790058135986328,9177634
104,Quadratic Discriminant Analysis,0.014719486236572266,9177634
105,Quadratic Discriminant Analysis,0.017095327377319336,9177634
106,Quadratic Discriminant Analysis,0.01665472984313965,9177634
107,Quadratic Discriminant Analysis,0.01674818992614746,9177634
108,Quadratic Discriminant Analysis,0.016657352447509766,9177634
109,Quadratic Discriminant Analysis,0.016652584075927734,9177634
110,Quadratic Discriminant Analysis,0.020247459411621094,9177634
111,Quadratic Discriminant Analysis,0.02038860321044922,9177634
112,Quadratic Discriminant Analysis,0.02008795738220215,9177634
113,Quadratic Discriminant Analysis,0.020212411880493164,9177634
114,Quadratic Discriminant Analysis,0.020618200302124023,9177634
115,Quadratic Discriminant Analysis,0.020757198333740234,9177634
116,Quadratic Discriminant Analysis,0.02076554298400879,9177634
117,Quadratic Discriminant Analysis,0.02010941505432129,9177634
118,Quadratic Discriminant Analysis,0.02016758918762207,9177634
119,Quadratic Discriminant Analysis,0.02237868309020996,9177634
120,Random Forest,0.012418508529663086,438293
121,Random Forest,0.011943340301513672,249616
122,Random Forest,0.020437955856323242,814007
123,Random Forest,0.020147323608398438,874640
124,Random Forest,0.0438847541809082,2260713
125,Random Forest,0.0380246639251709,1690005
126,Random Forest,0.012671947479248047,298874
127,Random Forest,0.02140498161315918,842807
128,Random Forest,0.012955427169799805,463925
129,Random Forest,0.013071775436401367,499358
130,Random Forest,0.014724969863891602,480926
131,Random Forest,0.013546228408813477,334598
132,Random Forest,0.014093160629272461,445213
133,Random Forest,0.014261722564697266,510878
134,Random Forest,0.013966560363769531,473734
135,Random Forest,0.014337778091430664,480926
136,Random Forest,0.013731002807617188,334598
137,Random Forest,0.014028787612915039,445213
138,Random Forest,0.014168500900268555,510878
139,Random Forest,0.014009952545166016,473734
140,Support Vector Machine,0.024340152740478516,1415309
141,Support Vector Machine,0.014944076538085938,742649
142,Support Vector Machine,0.024770021438598633,1463789
143,Support Vector Machine,0.027826786041259766,1700133
144,Support Vector Machine,0.026486873626708984,1603173
145,Support Vector Machine,0.029622554779052734,1469849
146,Support Vector Machine,0.017894744873046875,766889
147,Support Vector Machine,0.03218722343444824,1603173
148,Support Vector Machine,0.03419804573059082,1736493
149,Support Vector Machine,0.03310251235961914,1639533
150,Support Vector Machine,0.04167962074279785,1591053
151,Support Vector Machine,0.024294137954711914,839609
152,Support Vector Machine,0.04618191719055176,1815273
153,Support Vector Machine,0.047112226486206055,1857693
154,Support Vector Machine,0.04353928565979004,1700133
155,Support Vector Machine,0.041152000427246094,1591053
156,Support Vector Machine,0.024037837982177734,839609
157,Support Vector Machine,0.04627680778503418,1815273
158,Support Vector Machine,0.047281742095947266,1857693
159,Support Vector Machine,0.043906211853027344,1700133
